state_id,state_code,epi_year,epi_week,week_start_date,cases_t1,cases_t2,cases_t4,cases_rolling4w_mean,cases_rolling8w_mean,cases_log1p,rainfall_t2_mm,rainfall_t4_mm,temp_mean_t1_c,reservoir_risk_index,is_border_state,neighbour_cases_t1,target_outbreak_4w,target_cases_4w,is_complete
11,EB,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,49.70,62.70,26.09,0.0000,0,0,0,0,1
12,ED,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,45.00,42.30,24.90,0.6149,0,0,0,0,1
13,EK,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,26.50,23.00,24.04,0.5815,0,0,0,0,1
14,EN,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,62.30,34.40,24.71,0.0000,0,0,0,0,1
15,GO,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,29.20,8.10,26.44,0.1387,0,0,0,0,1
16,IM,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,208.30,56.00,24.74,0.0000,0,0,0,0,1
17,JI,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,19.40,0.10,29.96,0.2199,1,0,0,0,1
18,KD,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,37.00,11.10,24.44,0.1387,0,0,0,0,1
19,KN,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,15.10,1.00,27.83,0.1387,0,0,0,0,1
20,KT,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,14.30,0.10,28.53,0.0000,1,0,0,0,1
21,KE,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,9.20,3.80,29.49,0.2776,1,0,0,0,1
22,KO,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,25.50,14.70,26.40,0.3040,0,0,0,0,1
23,KW,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,13.20,27.40,25.81,0.0000,0,0,0,0,1
24,LA,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,108.80,17.30,26.73,0.1909,0,0,0,0,1
25,NA,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,19.10,28.60,26.43,0.0000,0,0,0,0,1
26,NI,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,9.10,13.90,26.56,0.4610,0,0,0,0,1
27,OG,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,70.50,28.60,25.36,0.0521,0,0,0,0,1
28,ON,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,25.80,34.10,24.14,0.2598,0,0,0,0,1
29,OS,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,42.90,19.50,24.19,0.1387,0,0,0,0,1
30,OY,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,18.80,29.60,25.34,0.1043,0,0,0,0,1
31,PL,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,14.00,18.30,25.27,0.9479,0,0,0,0,1
32,RI,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,83.90,70.60,25.54,0.4083,0,0,0,0,1
33,SO,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,12.50,0.00,30.53,0.0000,1,0,0,0,1
34,TA,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,11.80,38.30,27.46,0.0000,1,0,0,0,1
35,YO,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,11.40,2.00,29.43,0.0000,1,0,0,0,1
36,ZA,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,28.90,10.30,27.23,0.0000,0,0,0,0,1
37,FC,2019,24,2019-06-10,0,0,0,0.00,0.00,0.0000,34.00,27.30,23.60,0.0000,0,0,0,0,1
1,AB,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,70.20,49.70,24.87,0.0000,0,0,0,0,1
2,AD,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,30.90,14.40,28.90,0.2776,1,0,0,0,1
3,AK,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,145.00,71.10,24.59,0.1909,0,0,0,0,1
4,AN,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,72.50,47.00,25.86,0.0000,0,0,0,0,1
5,BA,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,45.10,7.50,26.04,0.2776,0,0,0,0,1
6,BY,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,137.80,67.80,25.61,0.4387,0,0,0,0,1
7,BE,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,45.50,40.70,26.17,0.1387,0,0,0,0,1
8,BO,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,16.50,1.90,30.24,0.4163,1,0,0,0,1
9,CR,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,143.20,60.40,24.94,0.1043,1,0,0,0,1
10,DE,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,208.40,71.60,25.29,0.2598,0,0,0,0,1
11,EB,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,105.00,84.40,25.89,0.0000,0,0,0,0,1
12,ED,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,127.40,59.50,25.19,0.6149,0,0,0,0,1
13,EK,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,56.80,23.90,24.27,0.5815,0,0,0,0,1
14,EN,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,64.40,56.80,24.69,0.0000,0,0,0,0,1
15,GO,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,39.40,7.70,27.10,0.1387,0,0,0,0,1
16,IM,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,138.10,83.50,24.97,0.0000,0,0,0,0,1
17,JI,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,5.70,2.50,30.47,0.2199,1,0,0,0,1
18,KD,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,38.40,24.10,24.91,0.1387,0,0,0,0,1
19,KN,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,14.40,10.00,28.17,0.1387,0,0,0,0,1
20,KT,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,10.80,20.80,28.86,0.0000,1,0,0,0,1
21,KE,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,11.90,3.90,30.26,0.2776,1,0,0,0,1
22,KO,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,111.80,44.80,27.11,0.3040,0,0,0,0,1
23,KW,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,82.50,23.30,25.91,0.0000,0,0,0,0,1
24,LA,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,26.90,23.20,26.07,0.1909,0,0,0,0,1
25,NA,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,79.90,29.10,27.17,0.0000,0,0,0,0,1
26,NI,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,43.70,22.40,26.76,0.4610,0,0,0,0,1
27,OG,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,57.90,34.70,25.01,0.0521,0,0,0,0,1
28,ON,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,71.10,29.90,24.49,0.2598,0,0,0,0,1
29,OS,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,88.00,40.60,24.40,0.1387,0,0,0,0,1
30,OY,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,57.80,16.70,25.17,0.1043,0,0,0,0,1
31,PL,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,34.30,19.30,25.81,0.9479,0,0,0,0,1
32,RI,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,87.30,43.80,25.37,0.4083,0,0,0,0,1
33,SO,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,9.00,3.70,31.23,0.0000,1,0,0,0,1
34,TA,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,41.30,17.70,27.53,0.0000,1,0,0,0,1
35,YO,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,16.50,0.50,29.77,0.0000,1,0,0,0,1
36,ZA,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,14.80,14.00,28.13,0.0000,0,0,0,0,1
37,FC,2019,25,2019-06-17,0,0,0,0.00,0.00,0.0000,66.60,26.30,24.26,0.0000,0,0,0,0,1
1,AB,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,78.30,58.60,25.30,0.0000,0,0,0,0,1
2,AD,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,7.50,16.70,30.30,0.2776,1,0,0,0,1
3,AK,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,107.60,115.10,24.93,0.1909,0,0,0,0,1
4,AN,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,61.30,39.00,26.34,0.0000,0,0,0,0,1
5,BA,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,22.50,39.10,27.37,0.2776,0,0,0,0,1
6,BY,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,99.90,137.80,25.54,0.4387,0,0,0,0,1
7,BE,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,21.40,26.20,26.83,0.1387,0,0,0,0,1
8,BO,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,15.10,5.10,31.33,0.4163,1,0,0,0,1
9,CR,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,112.10,93.00,25.50,0.1043,1,0,0,0,1
10,DE,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,72.50,81.10,25.27,0.2598,0,0,0,0,1
11,EB,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,58.60,49.70,26.53,0.0000,0,0,0,0,1
12,ED,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,43.50,45.00,25.40,0.6149,0,0,0,0,1
13,EK,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,42.70,26.50,25.04,0.5815,0,0,0,0,1
14,EN,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,63.40,62.30,25.26,0.0000,0,0,0,0,1
15,GO,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,23.10,29.20,28.63,0.1387,0,0,0,0,1
16,IM,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,96.10,208.30,25.24,0.0000,0,0,0,0,1
17,JI,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,2.30,19.40,31.39,0.2199,1,0,0,0,1
18,KD,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,8.60,37.00,25.76,0.1387,0,0,0,0,1
19,KN,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,10.90,15.10,29.36,0.1387,0,0,0,0,1
20,KT,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,7.90,14.30,30.00,0.0000,1,0,0,0,1
21,KE,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,0.20,9.20,31.34,0.2776,1,0,0,0,1
22,KO,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,11.40,25.50,27.96,0.3040,0,0,0,0,1
23,KW,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,20.80,13.20,26.56,0.0000,0,0,0,0,1
24,LA,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,48.30,108.80,26.53,0.1909,0,0,0,0,1
25,NA,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,15.70,19.10,28.19,0.0000,0,0,0,0,1
26,NI,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,16.70,9.10,27.99,0.4610,0,0,0,0,1
27,OG,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,65.60,70.50,25.49,0.0521,0,0,0,0,1
28,ON,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,23.00,25.80,24.91,0.2598,0,0,0,0,1
29,OS,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,33.20,42.90,25.01,0.1387,0,0,0,0,1
30,OY,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,25.20,18.80,25.69,0.1043,0,0,0,0,1
31,PL,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,16.50,14.00,26.73,0.9479,0,0,0,0,1
32,RI,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,130.80,83.90,25.63,0.4083,0,0,0,0,1
33,SO,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,0.00,12.50,32.20,0.0000,1,0,0,0,1
34,TA,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,31.60,11.80,28.61,0.0000,1,0,0,0,1
35,YO,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,4.70,11.40,30.64,0.0000,1,0,0,0,1
36,ZA,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,4.90,28.90,29.53,0.0000,0,0,0,0,1
37,FC,2019,26,2019-06-24,0,0,0,0.00,0.00,0.0000,34.10,34.00,25.13,0.0000,0,0,0,0,1
1,AB,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,65.40,70.20,24.51,0.0000,0,0,0,0,1
2,AD,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,18.20,30.90,28.26,0.2776,1,0,0,0,1
3,AK,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,92.70,145.00,24.30,0.1909,0,0,0,0,1
4,AN,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,50.50,72.50,25.37,0.0000,0,0,0,0,1
5,BA,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,9.30,45.10,25.37,0.2776,0,0,0,0,1
6,BY,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,104.40,137.80,25.03,0.4387,0,0,0,0,1
7,BE,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,8.20,45.50,25.76,0.1387,0,0,0,0,1
8,BO,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,3.20,16.50,29.59,0.4163,1,0,0,0,1
9,CR,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,94.90,143.20,24.77,0.1043,1,0,0,0,1
10,DE,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,87.60,208.40,24.41,0.2598,0,0,0,0,1
11,EB,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,50.10,105.00,25.69,0.0000,0,0,0,0,1
12,ED,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,44.20,127.40,24.54,0.6149,0,0,0,0,1
13,EK,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,23.50,56.80,23.90,0.5815,0,0,0,0,1
14,EN,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,47.10,64.40,24.23,0.0000,0,0,0,0,1
15,GO,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,15.60,39.40,26.77,0.1387,0,0,0,0,1
16,IM,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,100.90,138.10,24.37,0.0000,0,0,0,0,1
17,JI,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,3.40,5.70,27.80,0.2199,1,0,0,0,1
18,KD,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,6.60,38.40,24.36,0.1387,0,0,0,0,1
19,KN,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,8.20,14.40,26.79,0.1387,0,0,0,0,1
20,KT,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,0.60,10.80,28.09,0.0000,1,0,0,0,1
21,KE,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,0.30,11.90,29.07,0.2776,1,0,0,0,1
22,KO,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,13.00,111.80,26.74,0.3040,0,0,0,0,1
23,KW,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,16.00,82.50,25.44,0.0000,0,0,0,0,1
24,LA,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,18.90,26.90,25.64,0.1909,0,0,0,0,1
25,NA,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,12.30,79.90,27.09,0.0000,0,0,0,0,1
26,NI,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,3.60,43.70,26.09,0.4610,0,0,0,0,1
27,OG,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,29.10,57.90,24.53,0.0521,0,0,0,0,1
28,ON,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,30.10,71.10,23.93,0.2598,0,0,0,0,1
29,OS,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,30.10,88.00,23.93,0.1387,0,0,0,0,1
30,OY,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,17.90,57.80,24.66,0.1043,0,0,0,0,1
31,PL,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,8.80,34.30,25.46,0.9479,0,0,0,0,1
32,RI,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,94.20,87.30,25.11,0.4083,0,0,0,0,1
33,SO,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,0.50,9.00,29.91,0.0000,1,0,0,0,1
34,TA,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,12.90,41.30,27.19,0.0000,1,0,0,0,1
35,YO,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,5.10,16.50,28.33,0.0000,1,0,0,0,1
36,ZA,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,0.40,14.80,27.33,0.0000,0,0,0,0,1
37,FC,2019,27,2019-07-01,0,0,0,0.00,0.00,0.0000,14.80,66.60,23.84,0.0000,0,0,0,0,1
1,AB,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,79.10,78.30,24.81,0.0000,0,0,0,0,1
2,AD,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,8.70,7.50,28.87,0.2776,1,0,0,0,1
3,AK,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,183.00,107.60,24.61,0.1909,0,0,0,0,1
4,AN,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,55.70,61.30,25.76,0.0000,0,0,0,0,1
5,BA,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,19.30,22.50,25.47,0.2776,0,0,0,0,1
6,BY,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,58.00,99.90,25.17,0.4387,0,0,0,0,1
7,BE,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,12.20,21.40,26.20,0.1387,0,0,0,0,1
8,BO,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,2.10,15.10,29.09,0.4163,1,0,0,0,1
9,CR,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,185.30,112.10,24.91,0.1043,1,0,0,0,1
10,DE,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,104.10,72.50,24.93,0.2598,0,0,0,0,1
11,EB,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,51.50,58.60,26.06,0.0000,0,0,0,0,1
12,ED,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,108.10,43.50,24.96,0.6149,0,0,0,0,1
13,EK,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,27.10,42.70,24.33,0.5815,0,0,0,0,1
14,EN,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,36.80,63.40,24.71,0.0000,0,0,0,0,1
15,GO,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,18.80,23.10,26.94,0.1387,0,0,0,0,1
16,IM,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,86.40,96.10,24.77,0.0000,0,0,0,0,1
17,JI,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,40.80,2.30,28.73,0.2199,1,0,0,0,1
18,KD,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,15.70,8.60,24.80,0.1387,0,0,0,0,1
19,KN,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,22.40,10.90,27.44,0.1387,0,0,0,0,1
20,KT,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,18.50,7.90,28.46,0.0000,1,0,0,0,1
21,KE,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,7.90,0.20,29.51,0.2776,1,0,0,0,1
22,KO,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,11.10,11.40,26.83,0.3040,0,0,0,0,1
23,KW,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,31.80,20.80,25.49,0.0000,0,0,0,0,1
24,LA,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,36.00,48.30,26.09,0.1909,0,0,0,0,1
25,NA,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,17.20,15.70,26.70,0.0000,0,0,0,0,1
26,NI,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,21.10,16.70,25.96,0.4610,0,0,0,0,1
27,OG,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,51.10,65.60,24.99,0.0521,0,0,0,0,1
28,ON,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,34.90,23.00,24.26,0.2598,0,0,0,0,1
29,OS,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,36.40,33.20,24.43,0.1387,0,0,0,0,1
30,OY,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,31.70,25.20,25.10,0.1043,0,0,0,0,1
31,PL,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,15.20,16.50,25.59,0.9479,0,0,0,0,1
32,RI,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,70.60,130.80,25.21,0.4083,0,0,0,0,1
33,SO,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,3.60,0.00,30.23,0.0000,1,0,0,0,1
34,TA,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,22.50,31.60,27.69,0.0000,1,0,0,0,1
35,YO,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,20.20,4.70,27.97,0.0000,1,0,0,0,1
36,ZA,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,8.90,4.90,27.53,0.0000,0,0,0,0,1
37,FC,2019,28,2019-07-08,0,0,0,0.00,0.00,0.0000,20.90,34.10,23.86,0.0000,0,0,0,0,1
1,AB,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,47.00,65.40,24.06,0.0000,0,0,0,0,1
2,AD,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,15.60,18.20,25.87,0.2776,1,0,0,0,1
3,AK,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,93.70,92.70,23.80,0.1909,0,0,0,0,1
4,AN,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,47.40,50.50,24.71,0.0000,0,0,0,0,1
5,BA,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,30.20,9.30,24.07,0.2776,0,0,0,0,1
6,BY,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,91.10,104.40,24.66,0.4387,0,0,0,0,1
7,BE,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,43.20,8.20,24.93,0.1387,0,0,0,0,1
8,BO,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,27.90,3.20,26.61,0.4163,1,0,0,0,1
9,CR,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,106.60,94.90,24.24,0.1043,1,0,0,0,1
10,DE,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,75.50,87.60,24.19,0.2598,0,0,0,0,1
11,EB,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,52.20,50.10,25.01,0.0000,0,0,0,0,1
12,ED,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,49.80,44.20,24.10,0.6149,0,0,0,0,1
13,EK,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,43.10,23.50,23.37,0.5815,0,0,0,0,1
14,EN,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,53.20,47.10,23.71,0.0000,0,0,0,0,1
15,GO,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,18.00,15.60,24.44,0.1387,0,0,0,0,1
16,IM,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,78.30,100.90,23.90,0.0000,0,0,0,0,1
17,JI,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,5.10,3.40,26.97,0.2199,1,0,0,0,1
18,KD,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,27.10,6.60,23.64,0.1387,0,0,0,0,1
19,KN,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,23.30,8.20,25.93,0.1387,0,0,0,0,1
20,KT,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,5.40,0.60,26.64,0.0000,1,0,0,0,1
21,KE,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,4.20,0.30,27.61,0.2776,1,0,0,0,1
22,KO,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,33.60,13.00,25.74,0.3040,0,0,0,0,1
23,KW,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,44.40,16.00,24.60,0.0000,0,0,0,0,1
24,LA,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,21.10,18.90,25.37,0.1909,0,0,0,0,1
25,NA,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,94.40,12.30,25.43,0.0000,0,0,0,0,1
26,NI,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,37.90,3.60,25.01,0.4610,0,0,0,0,1
27,OG,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,49.00,29.10,24.27,0.0521,0,0,0,0,1
28,ON,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,36.20,30.10,23.44,0.2598,0,0,0,0,1
29,OS,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,38.60,30.10,23.67,0.1387,0,0,0,0,1
30,OY,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,24.10,17.90,24.30,0.1043,0,0,0,0,1
31,PL,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,22.50,8.80,24.06,0.9479,0,0,0,0,1
32,RI,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,55.10,94.20,24.54,0.4083,0,0,0,0,1
33,SO,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,4.50,0.50,28.44,0.0000,1,0,0,0,1
34,TA,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,31.10,12.90,25.96,0.0000,1,0,0,0,1
35,YO,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,22.70,5.10,26.21,0.0000,1,0,0,0,1
36,ZA,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,22.20,0.40,25.80,0.0000,0,0,0,0,1
37,FC,2019,29,2019-07-15,0,0,0,0.00,0.00,0.0000,55.70,14.80,22.96,0.0000,0,0,0,0,1
1,AB,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,125.60,79.10,24.29,0.0000,0,0,0,0,1
2,AD,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,52.80,8.70,26.97,0.2776,1,0,0,0,1
3,AK,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,120.80,183.00,24.21,0.1909,0,0,0,0,1
4,AN,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,75.10,55.70,25.01,0.0000,0,0,0,0,1
5,BA,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,27.90,19.30,24.41,0.2776,0,0,0,0,1
6,BY,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,107.60,58.00,24.46,0.4387,0,0,0,0,1
7,BE,2019,30,2019-07-22,0,0,0,0.00,0.00,0.0000,61.20,12.20,25.53,0.1387,0,0,0,0,1
